cluster_hard_3.0,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,_maxu,_second,_margin
1,0.13694533645317,0.5414385401793406,0.1664198351899059,0.1551962881775834,0.5414385401793406,0.1664198351899059,0.3750187049894347
2,0.1574866966415093,0.1163778762848459,0.541535510126722,0.1845999169469228,0.541535510126722,0.1845999169469228,0.35693559317979917
2,0.1604568996874521,0.1117542609370849,0.5429678098350393,0.1848210295404237,0.5429678098350393,0.1848210295404237,0.35814678029461566
0,0.5436005681378666,0.0800380894240512,0.1248618054302816,0.2514995370078005,0.5436005681378666,0.2514995370078005,0.29210103113006614
2,0.159897394331113,0.111423559931854,0.5443222526262305,0.1843567931108025,0.5443222526262305,0.1843567931108025,0.35996545951542797
2,0.1457713103815462,0.114756489461211,0.5452795402946139,0.1941926598626289,0.5452795402946139,0.1941926598626289,0.351086880431985
1,0.1359985784603241,0.5460216433051426,0.1591009131706303,0.1588788650639028,0.5460216433051426,0.1591009131706303,0.3869207301345123
0,0.5462479257776446,0.0831302600969085,0.1240725481975221,0.2465492659279245,0.5462479257776446,0.2465492659279245,0.2996986598497201
0,0.5464048992671621,0.0780606022939549,0.1172312036105589,0.258303294828324,0.5464048992671621,0.258303294828324,0.2881016044388381
0,0.5465960786791786,0.08472510326424,0.1232804499249156,0.2453983681316658,0.5465960786791786,0.2453983681316658,0.30119771054751276
2,0.1571256744396169,0.110456105001121,0.5483646968443379,0.1840535237149241,0.5483646968443379,0.1840535237149241,0.36431117312941375
1,0.133059766310077,0.5484524944010378,0.1634360962428487,0.1550516430460364,0.5484524944010378,0.1634360962428487,0.3850163981581891
1,0.136550980698098,0.5494308459100935,0.158762541239967,0.1552556321518413,0.5494308459100935,0.158762541239967,0.3906683046701265
0,0.5501165808577105,0.0798886719751796,0.1258829400256848,0.2441118071414248,0.5501165808577105,0.2441118071414248,0.30600477371628576
2,0.1533421140149184,0.1132327222467213,0.5528039571957276,0.1806212065426326,0.5528039571957276,0.1806212065426326,0.37218275065309503
0,0.5554149105033831,0.0774761044862729,0.1253305761926669,0.241778408817677,0.5554149105033831,0.241778408817677,0.3136365016857061
2,0.1555554036462139,0.1087792155461836,0.5558832098066127,0.1797821710009897,0.5558832098066127,0.1797821710009897,0.37610103880562296
1,0.1287793868054654,0.5560370546658099,0.1622515522219247,0.1529320063067999,0.5560370546658099,0.1622515522219247,0.3937855024438852
2,0.1530879053001587,0.1115404881531263,0.5567977743709567,0.1785738321757581,0.5567977743709567,0.1785738321757581,0.3782239421951986
1,0.1279498580549917,0.5568785370474956,0.1629590463238306,0.1522125585736819,0.5568785370474956,0.1629590463238306,0.39391949072366494
2,0.1424631852849417,0.1118415349948648,0.5578804572837148,0.1878148224364786,0.5578804572837148,0.1878148224364786,0.3700656348472362
2,0.1528782289229335,0.1103466655005071,0.5584432613888838,0.1783318441876756,0.5584432613888838,0.1783318441876756,0.3801114172012082
1,0.1315923204011883,0.5585629077729266,0.1592040162825326,0.1506407555433524,0.5585629077729266,0.1592040162825326,0.399358891490394
2,0.1522807934084509,0.110633145813476,0.5597514270914575,0.1773346336866154,0.5597514270914575,0.1773346336866154,0.38241679340484214
0,0.561610905335215,0.0725732061178653,0.1240598651978925,0.2417560233490272,0.561610905335215,0.2417560233490272,0.3198548819861877
1,0.1310706273168111,0.5656426943527574,0.1556755462870157,0.1476111320434157,0.5656426943527574,0.1556755462870157,0.4099671480657417
2,0.1460396146110645,0.1064000703860521,0.5668723158099837,0.1806879991928996,0.5668723158099837,0.1806879991928996,0.3861843166170841
2,0.1512013678385087,0.1059472671186346,0.5669658455322444,0.1758855195106121,0.5669658455322444,0.1758855195106121,0.3910803260216323
0,0.5688818188168666,0.076812444457764,0.1158720015593765,0.2384337351659928,0.5688818188168666,0.2384337351659928,0.3304480836508738
0,0.5710432152013003,0.0762763761614206,0.1168432141047046,0.2358371945325744,0.5710432152013003,0.2358371945325744,0.3352060206687259
0,0.5715015950386856,0.0755357812463109,0.11835364421258,0.2346089795024234,0.5715015950386856,0.2346089795024234,0.33689261553626215
0,0.5724054961842038,0.0790967134143664,0.1154427424974875,0.2330550479039421,0.5724054961842038,0.2330550479039421,0.3393504482802617
0,0.5726492947653327,0.0775172564150535,0.1173007059891344,0.2325327428304794,0.5726492947653327,0.2325327428304794,0.34011655193485324
1,0.1222210618621278,0.5727506978926078,0.1567193754018361,0.1483088648434281,0.5727506978926078,0.1567193754018361,0.4160313224907717
2,0.1462135045574266,0.1063406121008921,0.5742444848204455,0.1732013985212357,0.5742444848204455,0.1732013985212357,0.4010430862992098
2,0.1453066573573193,0.104423658769584,0.5742963329978318,0.1759733508752649,0.5742963329978318,0.1759733508752649,0.3983229821225669
1,0.1276619093499042,0.5748941831614967,0.1512824070087734,0.1461615004798258,0.5748941831614967,0.1512824070087734,0.4236117761527233
1,0.1262160278832686,0.575873212824231,0.1517168979914387,0.1461938613010616,0.575873212824231,0.1517168979914387,0.42415631483279226
2,0.1474029211902905,0.1031156521734105,0.5764902316697158,0.1729911949665833,0.5764902316697158,0.1729911949665833,0.4034990367031325
2,0.1458283550607663,0.1048064182687489,0.5781258199204484,0.1712394067500363,0.5781258199204484,0.1712394067500363,0.40688641317041213
2,0.1446492931700118,0.1046874882806421,0.5791368278083002,0.1715263907410457,0.5791368278083002,0.1715263907410457,0.4076104370672545
2,0.1433249555855368,0.1057542173208062,0.5802124737278548,0.1707083533658022,0.5802124737278548,0.1707083533658022,0.4095041203620526
0,0.5807027289458933,0.070723964943896,0.1099204186339624,0.2386528874762482,0.5807027289458933,0.2386528874762482,0.34204984146964507
2,0.1358375844752732,0.1055844403166657,0.581050586671146,0.1775273885369152,0.581050586671146,0.1775273885369152,0.40352319813423076
2,0.1343042668603278,0.104256862811121,0.5843347164219818,0.1771041539065692,0.5843347164219818,0.1771041539065692,0.40723056251541256
2,0.1365666362616003,0.1046496045427653,0.5847150139080967,0.1740687452875377,0.5847150139080967,0.1740687452875377,0.410646268620559
0,0.5853238090295763,0.0762209214082196,0.1128780500491622,0.2255772195130419,0.5853238090295763,0.2255772195130419,0.3597465895165344
1,0.1176754270223142,0.5860044864497334,0.1553472187251143,0.140972867802838,0.5860044864497334,0.1553472187251143,0.43065726772461904
0,0.5861276227076399,0.0770742705735704,0.1143189654287574,0.2224791412900322,0.5861276227076399,0.2224791412900322,0.36364848141760764
0,0.5878809747169834,0.0740958545906875,0.1124573760219158,0.2255657946704132,0.5878809747169834,0.2255657946704132,0.3623151800465702
2,0.1337305390953172,0.1034441920991144,0.5892032449150157,0.1736220238905524,0.5892032449150157,0.1736220238905524,0.4155812210244634
1,0.1215389880354844,0.5893733197451683,0.1464412518516,0.1426464403677472,0.5893733197451683,0.1464412518516,0.44293206789356826
1,0.1159169291361603,0.5948995396997456,0.1496903938940609,0.1394931372700331,0.5948995396997456,0.1496903938940609,0.4452091458056847
2,0.1354594804154807,0.1013173071602722,0.5953224180724549,0.1679007943517922,0.5953224180724549,0.1679007943517922,0.4274216237206627
0,0.598306206794469,0.0690874688145991,0.1061434765163496,0.2264628478745821,0.598306206794469,0.2264628478745821,0.3718433589198869
2,0.1300697238087799,0.1004428770306727,0.598973794738036,0.1705136044225112,0.598973794738036,0.1705136044225112,0.42846019031552485
