solar_power,solar_seas_ind,wind_power,wind_std,offshore_wind_potential,hydro_potential,geothermal_potential,evi,res_area,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0,st_0.8_const_ass,st_1_const_ass,st_1.2_const_ass,st_1.4_const_ass,st_0.8_thr_0.5,st_1_thr_0.5,st_1.2_thr_0.5,st_1.4_thr_0.5,fuz_1.5_entropy,fuz_1.8_entropy,fuz_2.1_entropy,fuz_2.4_entropy,fuz_2.7_entropy,fuz_3.0_entropy,fuz_1.5_gap,fuz_1.8_gap,fuz_2.1_gap,fuz_2.4_gap,fuz_2.7_gap,fuz_3.0_gap
0.3287273447434403,-0.0374027160430718,-0.447342644689036,-0.3253608408630121,0.0,6.573312184815188,0.0,0.4581249139933736,0.0788824840138935,0.0025021222153044,0.0003304699089417,0.0010440190755615,0.9961233888001922,3,0.0052782764625202,0.0185684412783636,0.9652194078342272,0.0109338744248889,2,0.0322042088745634,0.0460709536499828,0.9030012008467456,0.018723636628708,2,0.0765222118833361,0.0594501595848627,0.0383500041365243,0.8256776243952768,3,0.0526522427671756,0.2185902881334377,0.088481295285805,0.6402761738135816,3,0.5807027289458933,0.070723964943896,0.1099204186339624,0.2386528874762482,0,1.0,1.0,1.0,0.98,0.9863483146067415,0.9762359550561797,0.958258426966292,0.9130898876404493,0.02068385371222247,0.13362537896824275,0.30227769727764886,0.4672161391964445,0.7122759845226535,0.784537577286764,0.9936212665848878,0.9466509665558636,0.8569302471967628,0.7491554125119407,0.42168588568014387,0.34204984146964507
0.596846264713701,-0.3021050221671778,-0.4950246930595039,0.0754629895199315,0.7463630952429363,0.0,0.0,-0.8486543825175183,0.5856149031604725,0.9957034293262976,0.0007463600689011,0.000424889701311,0.0031253209034901,0,0.0098389476142734,0.959877463519156,0.0233674553765335,0.0069161334900369,1,0.0239668363334441,0.8894269590720916,0.0559073235546875,0.0306988810397767,1,0.8064384261787768,0.0475705602987602,0.0570463323653798,0.088944681157083,0,0.0727089875394699,0.1271938794844767,0.6951844111890375,0.1049127217870159,2,0.127008671415765,0.0932701952949195,0.6253853091693005,0.154335824120015,2,1.0,1.0,1.0,0.98,0.9999397590361446,0.9981927710843375,0.9936144578313253,0.9625301204819275,0.022352818837197887,0.14928599291059125,0.3331355781792686,0.5027524868391198,0.6796272528661519,0.7684418902369701,0.9925781084228076,0.9365100081426225,0.833519635517404,0.7174937450216938,0.5679905317045608,0.47104948504928545
0.0467867763585652,-0.0159647114944584,-0.6939276921853881,1.3663330786936048,0.0,7.246430467629511,8.185407652693963,0.781324030531789,-0.7451197574714409,0.0013598296642524,0.0058706473428195,0.9887103223168876,0.0040592006760403,2,0.037368365786879,0.0147039739689287,0.0293066708379696,0.9186209894062224,3,0.8024492884824483,0.0424290519592264,0.0703788632252565,0.0847427963330687,0,0.0755407722511721,0.6801933470586762,0.1315896585280374,0.1126762221621143,1,0.3211473686380858,0.2498294776765368,0.1763397968728959,0.2526833568124815,0,0.2529951250621782,0.3082432519845203,0.1866845687704482,0.2520770541828531,1,1.0,1.0,0.985,0.925,0.9657142857142859,0.9677777777777777,0.9511111111111111,0.9122222222222222,0.05245376511098427,0.26422781979392884,0.5097137353777974,0.6998017713849055,0.9845602378424528,0.9890830795763297,0.9828396749740681,0.8812526236193434,0.7177064921493796,0.5486036885306388,0.0684640118256043,0.0552481269223421
-0.3099807725016084,-0.3755241800954197,-0.9697675806926416,0.5441607755381703,0.0,7.822905145857795,8.707587735764134,0.9245931499705918,-0.7423552381791392,0.0022898369190879,0.0099047928916556,0.981098929176556,0.0067064410127006,2,0.0522125450151043,0.0205702961288126,0.0404661093231094,0.8867510495329736,3,0.7544701964872103,0.0529972868564635,0.0869996871840435,0.1055328294722826,0,0.0872931107938808,0.6322242052667534,0.1513932706376986,0.1290894133016671,1,0.3203618002684763,0.2489680218243861,0.1780099465422983,0.2526602313648393,0,0.2530480716604152,0.3076541323618277,0.1882586451354788,0.2510391508422783,1,1.0,1.0,0.985,0.93,0.9657142857142859,0.9677777777777777,0.9511111111111111,0.922962962962963,0.08072852837031291,0.3393313942225228,0.590062118949861,0.7594595436408051,0.9851149720643693,0.9895026898093828,0.9711941362849004,0.8345385045178693,0.6489373670149277,0.4808309346290548,0.06770156890363704,0.054606060701412495
-0.3004770934711201,-0.4131519918950667,-0.8799599889589417,0.3223557785893979,0.0,0.0,0.0,0.7305062850351198,-1.6425768936536966,0.9653998436930796,0.0055277375915915,0.0035565319001975,0.0255158868151313,0,0.0341880211740799,0.8520334362020571,0.087740884310498,0.0260376583133647,1,0.0595129631917117,0.7287359578179685,0.1399192834527841,0.0718317955375354,1,0.6308643123828103,0.091367319695595,0.1046644053790223,0.1731039625425724,0,0.1143535827542306,0.1951873775515221,0.5162608086882143,0.1741982310060328,2,0.1875188277108784,0.1315300912988873,0.4677786970031695,0.2131723839870647,2,1.0,0.99,0.99,0.975,0.9999397590361446,0.9883132530120482,0.983855421686747,0.9575301204819276,0.12723605675079303,0.40420494183603434,0.622425606230754,0.7567472502091477,0.874714521591739,0.9129265598560097,0.9398839568779483,0.7642925518915591,0.5888166743651844,0.45776034984023783,0.32107343113669223,0.2546063130161048
0.4273993147825323,-0.0786813721143569,-0.4282506578400603,0.6788540235240925,0.2110788202924735,0.0,0.0,0.5965569464764897,-0.381731325111531,0.9931910427903106,0.0010607333096366,0.0006455332949361,0.0051026906051165,0,0.0128429356239312,0.9440847079358012,0.0336333363640119,0.0094390200762556,1,0.0306451136844166,0.856651203011874,0.0747490125557023,0.0379546707480068,1,0.7629758519244911,0.0576430974589606,0.0673286971357847,0.1120523534807636,0,0.0830796987859351,0.1471629108942632,0.642821616600588,0.1269357737192137,2,0.1474029211902905,0.1031156521734105,0.5764902316697158,0.1729911949665833,2,1.0,1.0,0.99,0.98,0.9999397590361446,0.9981927710843375,0.983855421686747,0.962168674698795,0.03298298532291048,0.1935794093649483,0.40206880519875426,0.5755010559245499,0.7464174745856165,0.8205536956393575,0.9880883521851941,0.9104513715717893,0.7819021904561717,0.6509234984437275,0.4956587057063248,0.4034990367031325
-1.0237406479572846,1.3863822756579869,0.4969831973954554,0.5605687227595171,0.1540787727426733,0.0,9.681993359923508,0.0672191596247911,-0.4306570420040365,0.0036083070852457,0.9744300942953636,0.0199773288157824,0.0019842698036082,1,0.8702392896113776,0.028272264361017,0.0194098598301277,0.0820785861974776,0,0.1430870155462419,0.0653227519917593,0.0495992557797325,0.7419909766822661,3,0.0990609300605998,0.1860124608105199,0.6352480603076067,0.0796785488212734,2,0.6089768440277825,0.1345125245237693,0.1396963968812784,0.1168142345671697,0,0.136550980698098,0.5494308459100935,0.158762541239967,0.1552556321518413,1,1.0,1.0,0.985,0.98,0.9812962962962963,0.9805555555555556,0.9612962962962962,0.950925925925926,0.09814417164049281,0.363186484331884,0.5964395762212559,0.7442123862934878,0.791797802755904,0.8528416965176678,0.9544527654795812,0.7881607034139,0.5989039611360242,0.4492355994970868,0.4692804471465041,0.3906683046701265
0.1763367694229172,-0.0391252164873837,-0.0962543556956876,0.6270736490164182,0.0,7.1335475439033615,0.0,0.81130793375808,-0.9918726895365788,0.0046316146618857,0.000773321168015,0.0027500462804864,0.9918450178896128,3,0.0089394386550849,0.0270843197431914,0.944012484713844,0.0199637568878794,2,0.0481069477644331,0.0584465217706233,0.8669376343542721,0.0265088961106714,2,0.0890602776925743,0.0784901330530799,0.0486637458200535,0.7837858434342921,3,0.0595699301229329,0.2123276011889635,0.0929723894311431,0.6351300792569604,3,0.5724054961842038,0.0790967134143664,0.1154427424974875,0.2330550479039421,0,1.0,1.0,1.0,0.99,0.9863483146067415,0.9762359550561797,0.958258426966292,0.9142696629213484,0.039509089060995296,0.19652158343496864,0.38372992414116464,0.5433006881700294,0.7258231698619738,0.7997602994520694,0.9872134032277271,0.9169281649706527,0.8084911125836488,0.6947255657417178,0.4228024780679969,0.3393504482802617
-0.0821071603302209,-0.4105474242980367,-0.7024688969996999,1.1949331551049018,0.0,7.515883419566076,8.076345471175163,0.6533825220064668,-1.2134988995726264,0.0022519485802094,0.0086441314707762,0.9820474124226578,0.0070565075263564,2,0.0466525591720982,0.0197700164231475,0.0406863298914197,0.8928910945133345,3,0.7668639327700596,0.0507764844577176,0.0862879200663296,0.0960716627058929,0,0.0842235160814692,0.6470798705057333,0.1405957849215348,0.1281008284912625,1,0.3103166052432732,0.2527239884096823,0.1777748317422084,0.259184574604836,0,0.2583266112230973,0.2993779673937544,0.1878756026694862,0.2544198187136621,1,1.0,1.0,0.985,0.93,0.9657142857142859,0.9677777777777777,0.9511111111111111,0.9261111111111112,0.07757515599918792,0.32604119664966685,0.5708495771538914,0.7423578543418451,0.986620214776192,0.9904698252182222,0.9734032809518816,0.8462385353412363,0.6707922700641666,0.5064840855841986,0.05113203063843719,0.04105135617065708
-0.2387434160787278,-0.2414343428083011,-0.9171480520644328,0.8933196384939661,0.0,0.0,0.0,0.7959001914050537,-1.0899343966874864,0.9708226918059834,0.0045323731704925,0.0029211531753574,0.0217237818481666,0,0.030550985963958,0.8657984699892378,0.0803394018259721,0.0233111422208319,1,0.0555014306889702,0.744986397935491,0.1326552069464081,0.0668569644291307,1,0.6461559539211652,0.0871036435424127,0.0995806398695439,0.1671597626668781,0,0.110261855005748,0.1902884890954818,0.5294370866866688,0.1700125692121013,2,0.1840865518738766,0.1277973039167053,0.4788061021665457,0.2093100420428723,2,1.0,1.0,0.99,0.985,0.9999397590361446,0.9981927710843375,0.983855421686747,0.9674096385542167,0.11068468606101453,0.3762079240301133,0.5977194675085893,0.7383015833468802,0.8632931796370313,0.9048776524981892,0.9490989099578168,0.7854590681632657,0.612331190989083,0.4789961912542871,0.339148597591187,0.2694960601236734
0.1252074727139874,-0.17468841677105,-0.9061730082802568,-0.1987373724817364,0.0,6.811751677573216,0.0,0.7089441130541334,0.0588932866229868,0.003999082929524,0.000593450554526,0.0019731141429618,0.993434352372988,3,0.0076189062099879,0.0249099328875256,0.9511680075261102,0.0163031533763763,2,0.0421339042278633,0.0558461063877103,0.8780839891468825,0.0239360002375437,2,0.0869671676705959,0.0716405682315353,0.0454332291903529,0.7959590349075157,3,0.0579737711734954,0.2186166149580024,0.0940594046438481,0.6293502092246539,3,0.5688818188168666,0.076812444457764,0.1158720015593765,0.2384337351659928,0,1.0,1.0,1.0,0.995,0.9863483146067415,0.9762359550561797,0.958258426966292,0.9174719101123595,0.03269410505534136,0.1759136099718308,0.35927368020358846,0.5217837226057124,0.7294699301087982,0.8004043762740389,0.989435269443464,0.9262580746385846,0.8222378827591722,0.7089918672369199,0.4107335942666515,0.3304480836508738
0.3250987119335564,0.0948049822938575,0.417974802605763,1.5386576455852217,0.0,6.7676617539673245,0.0,0.7322576321544186,-0.2486673609532184,0.0063966252481106,0.0009828221557487,0.0032617631413198,0.9893587894548208,3,0.0105451103553768,0.0336724610193254,0.9332214714005822,0.0225609572247155,2,0.0526719003495627,0.0685545315335001,0.8488545716215234,0.0299189964954136,2,0.1005631532567929,0.0840492358683678,0.0533079685420698,0.7620796423327694,3,0.0641073374205851,0.2289583803425723,0.1027325813969211,0.6042017008399213,3,0.5462479257776446,0.0831302600969085,0.1240725481975221,0.2465492659279245,0,1.0,1.0,0.995,0.985,0.9863483146067415,0.9762359550561797,0.9537640449438203,0.9093820224719101,0.04932671883313131,0.2252236619207265,0.42045673892513097,0.5788580200520245,0.758753428164875,0.8232180273646772,0.9829621642067102,0.8995490103812568,0.7803000400880233,0.6615164890759765,0.375243320497349,0.2996986598497201
-0.2304910179608049,-0.3149134115768508,-0.8789243097820628,0.0149251231167991,0.0,0.0,0.0,0.6847765083098917,-1.1416230614215626,0.9811575401599444,0.0029695552906201,0.0018622349686916,0.0140106695807437,0,0.023956577600377,0.8959859996736687,0.0621107594183659,0.0179466633075882,1,0.0469313378856148,0.7834950316965593,0.112239332351077,0.0573342980667486,1,0.6838630857655578,0.0776177453229432,0.0897395094958017,0.1487796594156972,0,0.1023878871769424,0.1783072034961647,0.5632522744581329,0.1560526348687599,2,0.1723228590873917,0.1208017237461396,0.5075270976820303,0.1993483194844383,2,1.0,0.995,0.995,0.98,0.9999397590361446,0.9932530120481927,0.9889156626506023,0.9633132530120482,0.0775068339519947,0.31201768125508633,0.5367714454699835,0.6911016248732123,0.8324250785866188,0.882953870043072,0.9671468705792007,0.8338752402553028,0.6712556993454823,0.5350834263498605,0.38494507096196817,0.308178778197592
-1.2251625035274964,1.9271904775973052,-0.1560984249235868,-1.2698423550724491,2.85470433090158,7.256886408580945,0.0,-0.3647914400710285,0.4596744664172957,0.0376239058706728,0.0081062260948986,0.0230761589534138,0.9311937090810148,3,0.0455077888668293,0.1162716980354712,0.7507459586578162,0.0874745544398831,2,0.1409519403871133,0.1686306421241387,0.603343531906423,0.087073885582325,2,0.1957426537142036,0.1750128794009804,0.1187008950587472,0.5105435718260686,3,0.1095156416683477,0.4074809288765009,0.1573913590963212,0.3256120703588299,1,0.3263768575004135,0.129165709208522,0.1758013543773417,0.3686560789137226,3,1.0,1.0,0.985,0.92,0.9863483146067415,0.9762359550561797,0.9515730337078652,0.8857865168539327,0.22780093041004654,0.590901284851509,0.7889666437095066,0.8803856430251358,0.9120770494336429,0.9401286032282549,0.8935698032103421,0.634474260622345,0.4347128897822843,0.31480091811186495,0.081868858517671,0.04227922141330909
-1.3454431428946707,2.4055801170274203,0.1583546753096148,0.4091211509496333,3.585556758302743,3.58484942235238,9.954125767836208,-0.5618206872609876,0.4595144382287328,0.0155859942920164,0.4860265755638456,0.480872204547329,0.0175152255968088,1,0.4597819906491706,0.0526486157495681,0.0557283730750305,0.4318410205262307,0,0.3974855084240618,0.0873217027536953,0.090110575425669,0.4250822133965738,3,0.1140260885774621,0.3742714762363353,0.3954946284393568,0.1162078067468457,2,0.496244196329709,0.1882748033522273,0.1563861673895791,0.1590948329284845,0,0.1745356480061068,0.4526188307122144,0.1719094359472282,0.2009360853344506,1,0.5,0.525,0.55,0.595,0.5019230769230769,0.5256451612903227,0.5496551724137931,0.5794444444444444,0.6048062565867928,0.747153062330151,0.8368639376956746,0.8889908777052292,0.8978778891649913,0.9295421629839471,0.005154371016516612,0.02794097012293989,0.027596704972512043,0.02122315220302151,0.3079693929774817,0.2516827453777638
-0.1746978560323156,-0.0242882473813093,-0.5680769168057459,2.043434644120434,0.0,7.038726970467546,0.0,0.7177041481849193,-0.827490167548471,0.0113637479420567,0.0020202976181172,0.0071001438576126,0.9795158105822132,3,0.0164304225900347,0.047862528343192,0.8992310617366823,0.0364759873300907,2,0.0729646882447601,0.0865410017180861,0.8001227538089577,0.040371556228196,2,0.11809328912558,0.1059262177244769,0.0659381911436278,0.7100423020063151,3,0.0753645497669459,0.2380692954592066,0.1156309847623668,0.5709351700114805,3,0.516561763856181,0.0946710671377331,0.1361736257843942,0.2525935432216916,0,1.0,1.0,1.0,1.0,0.9863483146067415,0.9762359550561797,0.958258426966292,0.9220224719101124,0.0857076785880446,0.30965180623828026,0.512719666150844,0.6582402702381707,0.7977948983774741,0.8536867789142566,0.9681520626401564,0.8513685333934903,0.7135817520908716,0.5919490128807351,0.3328658745522739,0.26396822063448944
1.0557720208186738,-0.2090218772686948,-0.2379643256072,0.6822560166830127,0.0,5.803364367960479,0.0,-0.2504044810063681,0.1164353287389088,0.0082301335651457,0.0008206004182887,0.0022194017062048,0.9887298643103606,3,0.0091626804033408,0.0386248229398206,0.934991884390094,0.0172206122667444,2,0.0430859756764104,0.0755855480958274,0.8544657022818781,0.026862773945884,2,0.1090103849567559,0.072176341858113,0.0491171501438455,0.7696961230412855,3,0.0612492367415165,0.2426587168568634,0.1129787901625356,0.5831132562390844,3,0.5284152860080124,0.0785303816555671,0.1320740159220134,0.2609803164144071,0,1.0,0.995,0.97,0.945,0.9863483146067415,0.971629213483146,0.9306179775280897,0.8748876404494383,0.050568690687945325,0.2174635817316578,0.40556879694881925,0.5632418315124067,0.7758514331180327,0.8330203593744336,0.9804997307452149,0.8963670614502733,0.7788801541860507,0.6606857380845297,0.340454539382221,0.26743496959360524
-0.3828264900015508,-0.4563622962208172,-0.8003193306070474,0.7105798803311266,0.0,6.845130577010618,7.590988064895852,0.8292642545268992,-1.521837146007809,0.0023132847477874,0.0087594223345694,0.9818126289440052,0.0071146639736378,2,0.0456753182962019,0.0194535600654154,0.0395862244852733,0.8952848971531092,3,0.7768629641764699,0.0487509683714347,0.0821828471967577,0.0922032202553376,0,0.0803414106325354,0.6637376565568018,0.1344847868885036,0.1214361459221591,1,0.3115854115209338,0.2538720431707057,0.1772359770116769,0.2573065682966834,0,0.2566417214457517,0.3003982924797198,0.1872602423158247,0.2556997437587036,1,1.0,1.0,0.985,0.925,0.9657142857142859,0.9677777777777777,0.9511111111111111,0.9214814814814815,0.07844338237683433,0.3206172586829448,0.5544124661806986,0.7216885805312916,0.9863205204793969,0.9902257214999862,0.9730532066094358,0.8496095788569074,0.6846597439211324,0.5292528696682982,0.05427884322425036,0.04375657103396807
