solar_power,solar_seas_ind,wind_power,wind_std,offshore_wind_potential,hydro_potential,geothermal_potential,evi,res_area,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0
0.32872734474344034,-0.03740271604307185,-0.44734264468903606,-0.32536084086301215,0.0,6.573312184815188,0.0,0.4581249139933736,0.07888248401389358,0.0025021222153044417,0.0003304699089417861,0.0010440190755615871,0.9961233888001922,3,0.005278276462520226,0.018568441278363622,0.9652194078342272,0.010933874424888914,2,0.03220420887456343,0.04607095364998289,0.9030012008467456,0.01872363662870804,2,0.07652221188333612,0.05945015958486275,0.0383500041365243,0.8256776243952768,3,0.05265224276717565,0.21859028813343773,0.08848129528580506,0.6402761738135816,3,0.5807027289458933,0.07072396494389609,0.10992041863396243,0.2386528874762482,0
0.596846264713701,-0.3021050221671778,-0.4950246930595039,0.0754629895199315,0.7463630952429363,0.0,0.0,-0.8486543825175183,0.5856149031604725,0.9957034293262977,0.0007463600689011503,0.000424889701311023,0.003125320903490177,0,0.009838947614273428,0.959877463519156,0.023367455376533584,0.006916133490036955,1,0.02396683633344412,0.8894269590720916,0.055907323554687575,0.030698881039776717,1,0.8064384261787768,0.0475705602987602,0.05704633236537983,0.08894468115708308,0,0.07270898753946993,0.12719387948447672,0.6951844111890375,0.10491272178701593,2,0.12700867141576502,0.09327019529491952,0.6253853091693005,0.15433582412001506,2
0.04678677635856523,-0.015964711494458425,-0.6939276921853881,1.3663330786936048,0.0,7.246430467629511,8.185407652693963,0.781324030531789,-0.7451197574714409,0.0013598296642524175,0.005870647342819581,0.9887103223168876,0.00405920067604038,2,0.03736836578687907,0.014703973968928767,0.029306670837969673,0.9186209894062225,3,0.8024492884824483,0.04242905195922646,0.07037886322525654,0.08474279633306875,0,0.07554077225117214,0.6801933470586762,0.13158965852803745,0.11267622216211431,1,0.3211473686380858,0.24982947767653682,0.1763397968728959,0.2526833568124815,0,0.2529951250621782,0.30824325198452035,0.18668456877044823,0.25207705418285314,1
-0.30998077250160844,-0.37552418009541977,-0.9697675806926415,0.5441607755381703,0.0,7.822905145857795,8.707587735764134,0.9245931499705918,-0.7423552381791392,0.0022898369190879455,0.009904792891655662,0.981098929176556,0.0067064410127006405,2,0.05221254501510439,0.020570296128812643,0.04046610932310944,0.8867510495329736,3,0.7544701964872103,0.05299728685646353,0.08699968718404352,0.10553282947228267,0,0.08729311079388088,0.6322242052667534,0.15139327063769867,0.1290894133016671,1,0.3203618002684763,0.24896802182438618,0.17800994654229835,0.25266023136483934,0,0.2530480716604152,0.30765413236182776,0.18825864513547885,0.2510391508422783,1
-0.3004770934711201,-0.4131519918950667,-0.8799599889589417,0.32235577858939796,0.0,0.0,0.0,0.7305062850351198,-1.6425768936536966,0.9653998436930797,0.005527737591591505,0.003556531900197518,0.025515886815131367,0,0.034188021174079916,0.8520334362020571,0.08774088431049805,0.026037658313364766,1,0.05951296319171177,0.7287359578179685,0.13991928345278415,0.07183179553753545,1,0.6308643123828103,0.09136731969559508,0.10466440537902237,0.17310396254257243,0,0.1143535827542306,0.19518737755152216,0.5162608086882143,0.17419823100603285,2,0.18751882771087844,0.13153009129888735,0.46777869700316954,0.21317238398706473,2
0.4273993147825323,-0.07868137211435695,-0.42825065784006033,0.6788540235240925,0.21107882029247357,0.0,0.0,0.5965569464764897,-0.381731325111531,0.9931910427903106,0.0010607333096366426,0.0006455332949361914,0.005102690605116545,0,0.012842935623931295,0.9440847079358012,0.033633336364011945,0.009439020076255697,1,0.03064511368441666,0.856651203011874,0.07474901255570235,0.03795467074800682,1,0.7629758519244911,0.05764309745896068,0.06732869713578475,0.1120523534807636,0,0.08307969878593512,0.1471629108942632,0.642821616600588,0.12693577371921372,2,0.1474029211902905,0.1031156521734105,0.5764902316697158,0.1729911949665833,2
-1.0237406479572846,1.3863822756579867,0.49698319739545543,0.5605687227595171,0.15407877274267331,0.0,9.681993359923508,0.06721915962479118,-0.43065704200403654,0.003608307085245762,0.9744300942953635,0.01997732881578243,0.0019842698036082254,1,0.8702392896113776,0.02827226436101704,0.019409859830127718,0.0820785861974776,0,0.1430870155462419,0.06532275199175933,0.04959925577973256,0.7419909766822661,3,0.09906093006059988,0.18601246081051995,0.6352480603076067,0.07967854882127344,2,0.6089768440277825,0.13451252452376938,0.13969639688127847,0.1168142345671697,0,0.13655098069809807,0.5494308459100935,0.15876254123996708,0.15525563215184135,1
0.17633676942291726,-0.03912521648738374,-0.0962543556956876,0.6270736490164182,0.0,7.1335475439033615,0.0,0.81130793375808,-0.9918726895365787,0.004631614661885732,0.0007733211680150296,0.0027500462804864482,0.9918450178896129,3,0.008939438655084949,0.027084319743191438,0.944012484713844,0.019963756887879467,2,0.048106947764433146,0.05844652177062336,0.8669376343542721,0.026508896110671445,2,0.0890602776925743,0.07849013305307993,0.04866374582005354,0.7837858434342921,3,0.05956993012293291,0.2123276011889635,0.0929723894311431,0.6351300792569604,3,0.5724054961842038,0.07909671341436643,0.11544274249748757,0.23305504790394213,0
-0.0821071603302209,-0.41054742429803676,-0.7024688969996999,1.1949331551049018,0.0,7.515883419566076,8.076345471175163,0.6533825220064668,-1.2134988995726264,0.002251948580209454,0.008644131470776221,0.9820474124226578,0.007056507526356483,2,0.04665255917209823,0.0197700164231475,0.04068632989141975,0.8928910945133345,3,0.7668639327700596,0.05077648445771766,0.08628792006632967,0.09607166270589296,0,0.08422351608146929,0.6470798705057333,0.14059578492153488,0.12810082849126253,1,0.3103166052432732,0.25272398840968235,0.1777748317422084,0.259184574604836,0,0.2583266112230973,0.2993779673937544,0.18787560266948627,0.2544198187136621,1
-0.23874341607872784,-0.2414343428083011,-0.9171480520644327,0.8933196384939661,0.0,0.0,0.0,0.7959001914050537,-1.0899343966874864,0.9708226918059834,0.0045323731704925065,0.0029211531753574435,0.021723781848166635,0,0.03055098596395805,0.8657984699892378,0.08033940182597216,0.02331114222083195,1,0.05550143068897023,0.744986397935491,0.1326552069464081,0.0668569644291307,1,0.6461559539211652,0.08710364354241275,0.09958063986954395,0.16715976266687818,0,0.11026185500574807,0.19028848909548182,0.5294370866866688,0.17001256921210137,2,0.1840865518738766,0.1277973039167053,0.4788061021665457,0.20931004204287232,2
0.1252074727139874,-0.17468841677105001,-0.9061730082802568,-0.19873737248173642,0.0,6.811751677573216,0.0,0.7089441130541334,0.05889328662298683,0.003999082929524096,0.0005934505545260427,0.001973114142961807,0.9934343523729879,3,0.007618906209987993,0.024909932887525656,0.9511680075261102,0.016303153376376316,2,0.042133904227863304,0.055846106387710336,0.8780839891468825,0.023936000237543793,2,0.08696716767059591,0.07164056823153533,0.045433229190352996,0.7959590349075157,3,0.057973771173495496,0.2186166149580024,0.09405940464384818,0.6293502092246539,3,0.5688818188168666,0.07681244445776403,0.11587200155937658,0.23843373516599287,0
0.3250987119335564,0.09480498229385755,0.417974802605763,1.5386576455852217,0.0,6.7676617539673245,0.0,0.7322576321544186,-0.24866736095321845,0.0063966252481106435,0.000982822155748744,0.0032617631413198213,0.9893587894548208,3,0.010545110355376839,0.03367246101932547,0.9332214714005822,0.022560957224715596,2,0.05267190034956272,0.06855453153350019,0.8488545716215234,0.02991899649541365,2,0.10056315325679296,0.08404923586836784,0.053307968542069824,0.7620796423327694,3,0.06410733742058519,0.22895838034257235,0.10273258139692111,0.6042017008399213,3,0.5462479257776446,0.08313026009690859,0.12407254819752218,0.24654926592792453,0
-0.23049101796080493,-0.3149134115768508,-0.8789243097820628,0.014925123116799135,0.0,0.0,0.0,0.6847765083098917,-1.1416230614215626,0.9811575401599445,0.0029695552906201877,0.0018622349686916214,0.014010669580743706,0,0.02395657760037706,0.8959859996736687,0.0621107594183659,0.017946663307588293,1,0.04693133788561485,0.7834950316965593,0.11223933235107707,0.05733429806674866,1,0.6838630857655578,0.07761774532294324,0.08973950949580174,0.14877965941569726,0,0.1023878871769424,0.1783072034961647,0.5632522744581329,0.15605263486875998,2,0.17232285908739173,0.1208017237461396,0.5075270976820303,0.19934831948443832,2
-1.2251625035274964,1.9271904775973054,-0.15609842492358686,-1.2698423550724491,2.85470433090158,7.256886408580945,0.0,-0.36479144007102854,0.45967446641729576,0.03762390587067287,0.008106226094898602,0.02307615895341381,0.9311937090810147,3,0.04550778886682937,0.11627169803547127,0.7507459586578162,0.08747455443988318,2,0.1409519403871133,0.1686306421241387,0.603343531906423,0.08707388558232504,2,0.19574265371420366,0.17501287940098048,0.1187008950587472,0.5105435718260686,3,0.10951564166834776,0.40748092887650095,0.15739135909632124,0.32561207035882994,1,0.32637685750041356,0.129165709208522,0.1758013543773417,0.3686560789137226,3
-1.3454431428946707,2.4055801170274203,0.15835467530961483,0.4091211509496333,3.585556758302743,3.58484942235238,9.954125767836207,-0.5618206872609876,0.4595144382287328,0.015585994292016464,0.48602657556384565,0.480872204547329,0.01751522559680883,1,0.4597819906491706,0.0526486157495681,0.05572837307503054,0.43184102052623075,0,0.39748550842406183,0.08732170275369533,0.09011057542566907,0.42508221339657387,3,0.11402608857746219,0.3742714762363353,0.3954946284393568,0.11620780674684579,2,0.49624419632970906,0.1882748033522273,0.15638616738957914,0.15909483292848453,0,0.1745356480061068,0.4526188307122144,0.1719094359472282,0.20093608533445068,1
-0.1746978560323156,-0.024288247381309337,-0.5680769168057459,2.043434644120434,0.0,7.038726970467546,0.0,0.7177041481849193,-0.827490167548471,0.011363747942056709,0.0020202976181172244,0.007100143857612651,0.9795158105822133,3,0.01643042259003478,0.047862528343192094,0.8992310617366823,0.03647598733009073,2,0.07296468824476013,0.0865410017180861,0.8001227538089577,0.04037155622819607,2,0.11809328912558004,0.10592621772447697,0.06593819114362781,0.7100423020063151,3,0.07536454976694598,0.23806929545920663,0.11563098476236687,0.5709351700114805,3,0.516561763856181,0.09467106713773316,0.1361736257843942,0.2525935432216916,0
1.0557720208186738,-0.20902187726869484,-0.23796432560720002,0.6822560166830127,0.0,5.803364367960479,0.0,-0.25040448100636814,0.11643532873890888,0.008230133565145733,0.0008206004182887542,0.00221940170620484,0.9887298643103606,3,0.00916268040334088,0.03862482293982062,0.934991884390094,0.017220612266744463,2,0.04308597567641047,0.07558554809582746,0.8544657022818781,0.026862773945884075,2,0.1090103849567559,0.07217634185811306,0.049117150143845545,0.7696961230412855,3,0.06124923674151652,0.2426587168568634,0.11297879016253562,0.5831132562390844,3,0.5284152860080124,0.07853038165556714,0.13207401592201343,0.2609803164144071,0
-0.3828264900015508,-0.4563622962208172,-0.8003193306070474,0.7105798803311266,0.0,6.845130577010618,7.590988064895852,0.8292642545268992,-1.521837146007809,0.0023132847477874384,0.00875942233456948,0.9818126289440053,0.00711466397363781,2,0.04567531829620193,0.019453560065415404,0.039586224485273394,0.8952848971531092,3,0.7768629641764699,0.04875096837143476,0.0821828471967577,0.09220322025533768,0,0.08034141063253543,0.6637376565568018,0.13448478688850368,0.12143614592215916,1,0.3115854115209338,0.2538720431707057,0.17723597701167698,0.25730656829668347,0,0.2566417214457517,0.30039829247971983,0.18726024231582472,0.25569974375870363,1
0.02030801369452897,-0.369808249279638,-0.6050616253927295,0.1591607978696389,0.0,6.6698217050252255,0.0,0.8303974689408283,-1.0109561176651116,0.004816443196040373,0.0006956315823671214,0.002290838904951729,0.9921970863166407,3,0.008014681803135533,0.026633531655893068,0.9482984053714192,0.017053381169552306,2,0.041970062342910536,0.05649042214334552,0.8775964079052911,0.02394310760845267,2,0.08596857221901495,0.0699721507309908,0.04454070290492808,0.7995185741450662,3,0.055062141599292326,0.2016921392561162,0.09000206155738714,0.6532436575872044,3,0.5878809747169834,0.07409585459068753,0.1124573760219158,0.2255657946704132,0
-0.2898890800984816,-0.0868523060206976,-0.3305660312039446,0.4038427783279688,0.0,6.60681055191924,0.0,0.6310148650235917,-1.1306361212662672,0.003130686792356303,0.0004385671104725649,0.0014353769675194206,0.9949953691296517,3,0.006058148517436427,0.02048648873430679,0.9606078704867155,0.012847492261541417,2,0.034759469627507145,0.047425564729643176,0.8979479777327672,0.019866987910082554,2,0.07618262110478687,0.061419081791022755,0.039130679394123874,0.8232676177100665,3,0.05030248996338825,0.19780937783613953,0.08276475898897283,0.6691233732114994,3,0.6038085949604052,0.06894916901664601,0.10523628168030265,0.22200595434264628,0
0.6214059601835158,-0.0006703724599826074,-0.9552991414391705,0.2290243298419095,0.0,7.323434122672554,0.0,0.518096843943028,0.18408248184085793,0.0059191660389034525,0.0010368663528559998,0.003728581461508076,0.9893153861467324,3,0.011077978266015545,0.03264191553875841,0.9313786948288605,0.02490141136636568,2,0.057107503110088956,0.06779409248929226,0.8437722034680503,0.03132620093256855,2,0.10008096592166685,0.08971708890994035,0.05542986669154985,0.7547720784768429,3,0.06733810969808347,0.2312523846055224,0.10393451259894568,0.5974749930974484,3,0.5403202916864446,0.08675049900165169,0.12544964370883593,0.2474795656030677,0
-0.1933931440335628,-0.3096844630258841,-0.7728324464044317,1.0683469644797676,0.0,6.739005612781306,0.0,0.6996087285699123,-0.02973531199888735,0.004452263088240521,0.0006701760722877511,0.002265488466407938,0.9926120723730637,3,0.007699855007394517,0.02494806610036156,0.950678216791282,0.016673862100961886,2,0.04062067760271248,0.05299702256191279,0.8835184509405192,0.022863848894855602,2,0.08106102083363982,0.06758865464647015,0.042563450471479296,0.8087868740484108,3,0.05164067502402115,0.1856624835677161,0.08341068934259174,0.6792861520656709,3,0.6088455763711196,0.07114785467692344,0.10691352762681358,0.2130930413251434,0
-0.3730404748593337,-0.4559986555149603,-0.8626362750381057,-0.4797036851080291,0.0,0.0,0.0,0.7335693164516569,-0.6973356742861316,0.9835671463520128,0.002635359435875045,0.0016274061483272976,0.012170088063784794,0,0.022221260728627748,0.9045996323803979,0.05670476241032162,0.01647434448065283,1,0.04424951704062458,0.7959941268366616,0.10526540454367969,0.05449095157903412,1,0.6970757989132942,0.07441522789537783,0.08658592332342874,0.14192304986789928,0,0.09981080280037329,0.17377490557390957,0.5758510788023379,0.15056321282337926,2,0.16757865629268184,0.1185044970177232,0.5184873443272192,0.19542950236237588,2
-0.058555691207221476,-0.313822631037521,-0.9317946152700061,-0.30735145179013457,0.0,0.0,0.0,0.8178311453166323,-1.2639050908681244,0.9773715347846869,0.0036293402036691826,0.002272747964938365,0.0167263770467055,0,0.026877819207201115,0.8843599481423713,0.06865192674196084,0.02011030590846672,1,0.05044925707229225,0.7683786472137415,0.11946859729386047,0.0617034984201058,1,0.6689022473550127,0.08155603960264585,0.09439463094943348,0.15514708209290795,0,0.10618608185165843,0.18338760379492117,0.5497073608179531,0.1607189535354672,2,0.17622183336748648,0.12427168802572439,0.49602144805840526,0.2034850305483838,2
0.7989258133905607,-0.25181230788038095,0.2746596704307332,-0.5823259494953124,3.457914239768906,5.716830176188679,0.0,0.23101422893806497,-0.5807651380875941,0.05918263938310255,0.007706577527952677,0.017405605868288203,0.9157051772206565,3,0.04120485005557644,0.14531614652869465,0.7451821711268721,0.06829683228885688,2,0.1160807320818511,0.19600871505084125,0.608031628670004,0.07987892419730351,2,0.22017677811968417,0.15041510238053105,0.11087999888298773,0.518528120616797,3,0.10423846358177978,0.38341072044415203,0.17607727294280337,0.3362735430312649,1,0.3284548337569462,0.12125718246644518,0.1891746844805849,0.36111329929602376,3
-0.2768225102899232,-0.38944895111459427,-0.7181060277357187,0.329571753637545,0.0,0.0,8.448508345659645,0.7566736950350994,-0.6695451713437519,0.008733168008478957,0.9532165586320608,0.03386424901346667,0.004186024345993722,1,0.8241514342439271,0.044312892097283896,0.028029004772983576,0.10350666888580544,0,0.15860415014290588,0.08421908394257732,0.06039067834258115,0.6967860875719355,3,0.11550209360031188,0.19390853802814353,0.6016482860164213,0.08894108235512323,2,0.5786371165973729,0.14095425112300294,0.15514554245886544,0.1252630898207587,0,0.1431149715702757,0.5248634638933701,0.17142480555027828,0.160596758986076,1
-0.4390282891236355,-0.03416522869056587,-0.5408361731157799,0.6016267228733423,0.0,6.603054784597966,0.0,0.7167927843492276,-0.7982511575003232,0.0025132601441570568,0.0003534548414343935,0.001166133218575101,0.9959671517958334,3,0.005139448230366617,0.017337817194550537,0.9665622318836536,0.010960502691429244,2,0.030400501328706763,0.04122505932598465,0.9110760009179996,0.017298438427308997,2,0.06780823388693295,0.05493672324112056,0.03487259987329322,0.8423824429986534,3,0.04494748317728021,0.17841252011205178,0.07385224808812031,0.7027877486225477,3,0.6329343166069185,0.06362408453924333,0.09700037966647258,0.20644121918736566,0
-0.2991878949551447,-0.07489901222600907,-0.40565792931331507,1.212411029135145,0.0,6.638759581510481,0.0,0.5064645100600055,-0.23078164469227713,0.0029521547009998365,0.0004234109819335831,0.0014088790310465456,0.9952155552860201,3,0.00572523225214324,0.019097826594496114,0.9628979580617377,0.01227898309162283,2,0.0326393779809842,0.04374658417277899,0.9051218903014356,0.01849214754480126,2,0.0703921463972423,0.057530395613672264,0.03639176443222519,0.8356856935568603,3,0.04565236323088862,0.17548761885060904,0.07467707872486545,0.704182939193637,3,0.6323536354525401,0.06469489493292996,0.09826714317776664,0.20468432643676324,0
0.7505773227907847,0.027163856023755265,-0.6254352832117319,1.458557848634332,0.0,5.944919255772362,0.0,0.10204495644175303,-0.7862102075234574,0.008469079898855753,0.0009667702192874314,0.0027776136368950423,0.9877865362449618,3,0.009889573056872969,0.03815954949460937,0.9326079865531557,0.019342890895361967,2,0.045601192371555896,0.07270216037559316,0.8540862644773342,0.027610382775516747,2,0.10382136174170203,0.07409356812001144,0.04932527677560235,0.7727597933626842,3,0.059310070195042426,0.21987908759402044,0.1045282029811475,0.6162826392297897,3,0.5554149105033831,0.07747610448627291,0.12533057619266694,0.241778408817677,0
-1.4406457886159079,3.134647943839092,0.8050942262787075,0.21539165702074353,3.1892737158077162,0.0,8.669294998251699,-0.585516490810394,0.3975948463410511,0.0128993364014002,0.941134919804339,0.039246106213450496,0.006719637580810292,1,0.7980990614814392,0.055129188162807465,0.036212466756898175,0.11055928359885503,0,0.16273545012872098,0.09663309013829248,0.07057947644772976,0.6700519832852568,3,0.1273898161591539,0.1962486504557848,0.5773557958140477,0.09900573757101362,2,0.5238692562814282,0.16935079572891173,0.16974967635522428,0.13703027163443576,0,0.1533805968873679,0.47912693020547925,0.1836963256797996,0.1837961472273531,1
-0.7354547459541031,0.7148482301569701,0.7347135755090282,0.2232029561981502,0.0,6.1543381172042935,9.739824107225907,-0.0032436354346288537,-1.4353954995057434,0.002312461291920935,0.02222392925589624,0.9710463805332414,0.0044172289189413705,2,0.08830175808790727,0.021078882312682297,0.03149158352910137,0.8591277760703091,3,0.7238787157875561,0.05309323173605268,0.07099418273870084,0.15203386973769037,0,0.08556547830574947,0.610121408811399,0.19691010416771607,0.10740300871513554,1,0.3976698230151388,0.22272889719081645,0.17047637540160085,0.20912490439244386,0,0.2170561442942596,0.3707192779280695,0.18256576399911395,0.22965881377855699,1
-0.4662624031822417,-0.09081789085634068,-0.6401897139679565,0.1051632759694685,0.0,6.537176178439467,0.0,0.7032281806838776,-0.8979346161481868,0.0029292647727045076,0.00040028457192688085,0.001291093066237524,0.9953793575891312,3,0.0057898779746040395,0.019889344610382137,0.9621547585080436,0.012166018906970173,2,0.03380673821682256,0.0469652597116371,0.8997782512809672,0.019449750790573143,2,0.07614791855918109,0.060543647838017585,0.03876267978502896,0.8245457538177723,3,0.050685345350039594,0.20362302366701812,0.0840404106277177,0.6616512203552246,3,0.598306206794469,0.06908746881459917,0.10614347651634969,0.22646284787458218,0
-0.28182763394018323,-0.3457981049769483,-1.0836814033585525,0.8000068860285998,0.0,6.401737249062114,0.0,0.7300417798549573,-0.2004783016369147,0.004515780152991861,0.0006079070096186795,0.001936860050738125,0.9929394527866513,3,0.007113833996993869,0.024731655727696485,0.9533098791490686,0.014844631126240938,2,0.03697230445339537,0.05213611856025716,0.8895229697368215,0.02136860724952599,2,0.07969377226353379,0.06257008762005939,0.04020244926159121,0.8175336908548156,3,0.049223441376029305,0.1828422026252806,0.08231146970960244,0.6856228862890876,3,0.6152766766944374,0.06816564752506896,0.10548246583019023,0.21107520995030332,0
-0.13999042785105256,3.0450822757169607,0.49603949479809495,-1.0100785978315079,4.073870642087232,6.015017154085681,0.0,-1.208546049919219,0.6107623234703974,0.1278933937767364,0.025382817666417267,0.04978226815864329,0.7969415203982031,3,0.07895280563210412,0.21134449181109313,0.5900139821290042,0.11968872042779849,2,0.16384874895598436,0.24075465022917228,0.4749159578946015,0.12048064292024198,2,0.24998631934564733,0.19057044958822547,0.14807362424251197,0.41136960682361534,3,0.12955059486727646,0.4046597358951073,0.1918702872181013,0.2739193820195149,1,0.2795779559631815,0.1477692342478975,0.20619059003897883,0.3664622197499421,3
