solar_power,solar_seas_ind,wind_power,wind_std,offshore_wind_potential,hydro_potential,geothermal_potential,evi,res_area,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0
0.15767665139085185,-0.04406282420557305,-1.0804718656464,0.14171928384057184,0.0,6.602914910572574,0.0,0.47752822312879445,-1.5455582420751481,0.995370973230771,0.0031755482261542536,0.0014534785430747404,0,0.02590393053786867,0.9577308720806567,0.016365197381474746,1,0.0638722464126491,0.8873713919558176,0.048756361631533254,1,0.08937378804119703,0.808117744094949,0.10250846786385394,1,0.732628184052496,0.1323477498393339,0.13502406610817025,0,0.16196197468446108,0.16722237771534285,0.6708156476001962,2
0.39777294346066766,-0.058773779861877894,-1.0716804277427914,-0.044817266146413307,0.0,6.568355417963799,0.0,0.6364781267751564,-1.6021125850617768,0.993660676034935,0.004400587686687046,0.0019387362783779816,0,0.03158822475852155,0.9488943141264541,0.019517461115024285,1,0.07307297256428825,0.8719912150266554,0.0549358124090562,1,0.09734974775627878,0.789728326714606,0.11292192552911513,1,0.7136549667842307,0.14116237572836302,0.14518265748740639,0,0.17132956748087014,0.1760761201708737,0.6525943123482562,2
0.06207733608069501,-0.015855421419622075,-1.0366731323392389,0.3051041006337061,0.0,7.039684847471936,0.0,0.5198820846864967,-1.3921149330114961,0.9965489491373474,0.0022724634837829327,0.0011785873788695636,0,0.02094913337461293,0.9648613084304809,0.014189558194906311,1,0.05492619398540664,0.9012708618573865,0.043802944157206786,1,0.08216572557783743,0.8262174667486426,0.09161680767351986,1,0.7527987528265364,0.12330813858253609,0.1238931085909275,0,0.15144879592612775,0.15728816017584554,0.6912630438980266,2
0.28832337683546827,-0.05642535356990591,-1.053176209443677,0.004422575869137513,0.0,6.6417994265730655,0.0,0.5248999876673714,-0.032093504710305365,0.9991105232112265,0.0006146451969620423,0.00027483159181160733,0,0.008797861110215759,0.9857293579419601,0.0054727809478241265,1,0.02887352357404764,0.9493232656447751,0.02180321078117731,1,0.04844517298456756,0.8955765560647662,0.05597827095066625,1,0.8327253185842779,0.08264397409813216,0.08463070731759001,0,0.11248097198822542,0.11605549641272438,0.7714635315990502,2
0.3119504184551736,-0.0444017079197556,-1.0615056142647454,0.06310318470151216,0.0,6.949298036172734,0.0,0.5078562994686692,-0.5640816203508227,0.9988389028756544,0.0007818754155691533,0.00037922170877653254,0,0.01040619376339578,0.9828175631233261,0.006776243113278341,1,0.032914640645595294,0.9415068133073631,0.025578546047041684,1,0.05478944049831198,0.883049206198632,0.062161353303055895,1,0.8174061024028946,0.0906377416375452,0.09195615595956014,0,0.12006963859315227,0.12424650807845251,0.7556838533283952,2
0.7071422666943553,-0.3279898012002391,-1.2512345617196952,0.459711856003038,0.0,0.0,0.0,0.3896602579796141,0.6805648953207902,0.011066515161774662,0.9818587507051103,0.007074734133115011,1,0.9005808307486886,0.0514041413616773,0.04801502788963425,0,0.7950364650622062,0.09558497568232302,0.10937855925547074,0,0.17029332194141758,0.13069748722853478,0.6990091908300476,2,0.1553241074443698,0.2344443238480816,0.6102315687075486,2,0.525054305706655,0.3015822295818765,0.17336346471146838,0
0.9026966215112774,-0.20918669280367566,-1.1953754591334862,0.1373207541955732,0.0,6.866064493779462,2.080963034169891,0.6759086009451147,0.08820765406123494,0.9832811487106928,0.011672454902717679,0.005046396386589454,0,0.05693934582740485,0.9081177255939576,0.03494292857863746,1,0.10866359024125341,0.8100296565894721,0.08130675316927442,1,0.12864865242683177,0.721296324834153,0.15005502273901541,1,0.6468128517850662,0.17352227265806597,0.1796648755568678,0,0.20229395724032892,0.2068303600306439,0.5908756827290271,2
0.8067577839114016,-0.19992732686832373,-1.1790919200389918,0.04472963027342313,0.0,6.5552090048103455,0.0,0.7361059550400706,-0.29905695105437424,0.9973283274923386,0.001916095081502745,0.0007555774261587597,0,0.01818745009989915,0.9713045104954714,0.010508039404629506,1,0.048757535674375754,0.916271385488687,0.034971078836937106,1,0.06930234973145738,0.8474497503675585,0.08324789990098415,1,0.7754681390464158,0.10933026024374765,0.11520160070983648,0,0.14339335288757105,0.14545269279583364,0.7111539543165952,2
0.9811585290862133,-0.16735984634810833,-0.7346247065827116,0.20200841170695408,0.0,0.0,0.0,0.32112865574170324,0.37846177261838554,0.0051879149462105215,0.9912793278951235,0.0035327571586660647,1,0.9355302927588349,0.03254107465349335,0.03192863258767168,0,0.8454110945450299,0.07035144245667736,0.08423746299829267,0,0.14336051186128396,0.10515550158720358,0.7514839865515126,2,0.13264088573412466,0.2108558774438062,0.656503236822069,2,0.5583648122327203,0.2869677367683801,0.15466745099889959,0
0.5247962160603721,-0.19491325727118192,-1.0963297104321932,0.6753393581419168,0.0,5.874927604105498,0.0,0.10157816321837733,-2.2538086870799887,0.975938881340444,0.017823605578196615,0.0062375130813594045,0,0.07293020203545669,0.8874777915871892,0.03959200637735412,1,0.12817875922745778,0.7832822909520388,0.08853894982050338,1,0.13727273230108383,0.6937865920252035,0.16894067567371274,1,0.6202195681841504,0.18355953135085032,0.19622090046499938,0,0.2162469506514087,0.21776493824367754,0.5659881111049138,2
0.21569544608672334,-0.10151575254027352,-1.2022898504207065,0.4202398427731931,0.0,7.1975301489970045,0.0,0.348477433422034,-0.25504582140623,0.9985829956893859,0.0009372910204783176,0.000479713290135701,0,0.011621569879319567,0.980585000204914,0.007793429915766631,1,0.035485550915161236,0.9364566591924518,0.02805778989238679,1,0.058400901991583036,0.8759799071736881,0.06561919083472882,1,0.8095346189346725,0.09469771713732161,0.09576766392800591,0,0.12396992467803895,0.12822886312839685,0.7478012121935641,2
0.42836946638144646,-0.06897941916303,-1.1693393060686739,0.16351365278865806,0.0,6.0769324837885605,0.0,0.5026854434156672,-0.5864051097060788,0.9981562780938928,0.0013493795326786821,0.0004943423734286515,0,0.014727106662510533,0.9770892700657088,0.00818362327178062,1,0.04239614587665391,0.9278353443894606,0.029768509733885465,1,0.0621970200255824,0.8623522182405091,0.07545076173390836,1,0.7912143989378303,0.10168010284988825,0.10710549821228141,0,0.1354675399773999,0.13807544053125517,0.726457019491345,2
0.32737489188311886,-0.08029205404661116,-1.171782951108454,0.2597354056607683,0.0,7.024695237579818,0.0,0.4385743648402416,-1.0379478008172978,0.997604224110064,0.0016085531390760855,0.0007872227508598631,0,0.01665098849393243,0.9724520060793344,0.01089700542673328,1,0.04641052662521456,0.9174406774701273,0.036148795904658276,1,0.07115189630735785,0.8481413867200773,0.08070671697256478,1,0.7767505822310036,0.11071734159137224,0.11253207617762415,0,0.14063783010183753,0.14517953103923947,0.714182638858923,2
0.24261125705909986,-0.056000595556688175,-1.1436175650543372,0.2565421919354464,0.0,7.305863261479019,0.0,0.4954058669650253,-0.48943507265113034,0.9982886545499792,0.001118563735048042,0.0005927817149728085,0,0.013124254985977257,0.9778983724107355,0.008977372603287116,1,0.03891955079103385,0.9299069887647563,0.03117346044420987,1,0.06328627359546,0.8662312731442644,0.07048245326027557,1,0.7982066490314077,0.10060021679668972,0.10119313417190243,0,0.12933639895150634,0.13411071890006815,0.7365528821484254,2
0.2752207197308016,-0.07622528719096061,-1.1657670179424906,0.2755617457886141,0.0,7.205490704748706,0.0,0.5440087536886206,-2.014174486041987,0.9892246563101958,0.007066804199462832,0.003708539490341305,0,0.04199853809280506,0.929372764114554,0.028628697792640954,1,0.08832040856690657,0.8410989902650798,0.07058060116801353,1,0.11559802654276778,0.755318432975816,0.12908354048141624,1,0.6809458339156875,0.15874040131165926,0.16031376477265322,0,0.18508825688680747,0.19115269956754286,0.6237590435456497,2
0.40782393228909397,-0.06576628059841987,-1.1565021570370284,0.10039014491992523,0.0,6.254203707764618,0.0,0.48256596749304737,0.43251651025841054,0.9978131702027929,0.0015687192319583762,0.0006181105652488533,0,0.016185068777647006,0.9744447922177978,0.009370139004555002,1,0.04512804858940099,0.922350589998862,0.03252136141173703,1,0.06595515306372757,0.855364482330329,0.07868036460594341,1,0.78423102197265,0.10555971413693535,0.11020926389041459,0,0.13830568112012454,0.14143906883422191,0.7202552500456534,2
0.4436471629525536,-0.07830130155921665,-1.046748812808441,-0.0002622816845116697,0.0,7.104284993578459,0.0,0.6681318973462606,-0.40984055794857727,0.998335658476494,0.0011153256895540186,0.0005490158339519832,0,0.013044026174566601,0.978399186164498,0.008556787660935419,1,0.03864857646523101,0.9312145105289948,0.030136913005774,1,0.06178309597109034,0.8681750453432693,0.0700418586856405,1,0.8001277872235847,0.09913747359884738,0.100734739177568,0,0.12893351713447668,0.133134071276858,0.7379324115886654,2
-0.035624839966854234,-0.011277130610975366,-0.784600005185591,0.634687771329733,0.0,6.033026268064388,0.0,-0.080997610853834,0.04165848957435714,0.9993106919375395,0.0004951072466222031,0.0001942008158381585,0,0.007846881539459814,0.9876070593188394,0.004546059141700838,1,0.027266394648858577,0.9529907211632512,0.019742884187890025,1,0.046044460126096524,0.8994678015109302,0.0544877383629731,1,0.8353722976093501,0.08101736500386078,0.08361033738678929,0,0.11163118699285542,0.11535989686070271,0.7730089161464418,2
0.017162811421981446,-0.02581021039805239,-0.6823315254639911,0.8066339145279907,0.0,4.67255168383704,0.0,-0.058433567511617324,-0.1281408775121736,0.9714960572506338,0.023486103050271028,0.005017839699095197,0,0.08739029453324425,0.8768310992477458,0.03577860621901005,1,0.1466155464705894,0.7686588287085866,0.08472562482082398,1,0.13597064804968428,0.6767114238629216,0.18731792808739428,1,0.5996523672063604,0.1881969147065556,0.21215071808708394,0,0.22918425904430634,0.22834814128008885,0.5424675996756049,2
0.018931391900256254,-0.07461383808983921,-0.7024543001250794,0.8352443619717731,0.0,6.033594707396797,0.0,-0.04472943806866167,-0.3824129844241953,0.999261381567418,0.0005352322235407961,0.00020338620904115776,0,0.008180694595023921,0.9871679885249204,0.004651316880055654,1,0.028045221580462996,0.9519165450780134,0.020038233341523645,1,0.046632620829833625,0.8976148898418771,0.055752489328289266,1,0.8325449084173228,0.0820832881556606,0.08537180342701683,0,0.11378192282923943,0.11701286090172815,0.7692052162690324,2
-0.007342875173138222,-0.07810119947539317,-0.7514687180365883,0.8094882453255822,0.0,5.576671095279817,0.0,0.03891756494237642,0.21723512800542807,0.9969594580236697,0.002297717416550509,0.0007428245597796274,0,0.021072079151991635,0.9679980502681931,0.01092987057981525,1,0.05549626218656471,0.9071277067171577,0.03737603109627757,1,0.07464515726177767,0.8325234582253376,0.09283138451288477,1,0.7561290123178069,0.11817320340054083,0.12569778428165226,0,0.15335157206686487,0.15629827051163897,0.6903501574214962,2
0.0312521799790722,-0.10693851513855819,-0.71608723457246,0.8953178549485318,0.0,5.401755548378737,0.0,-0.23591122422502434,-1.36002339613926,0.9873563905137624,0.009683323711416942,0.002960285774820696,0,0.0517046081166522,0.9222550995414792,0.026040292341868606,1,0.10333128449734301,0.8283425008816334,0.06832621462102369,1,0.11590017124791094,0.7381571753171946,0.14594265343489446,1,0.6591351715117388,0.1644569385815652,0.17640788990669592,0,0.19921530061487766,0.20200447863176182,0.5987802207533605,2
-0.0470564990090546,-0.19044267744666543,-0.8302478794787684,1.386221644861481,0.0,0.0,0.0,-0.7694158318321564,-0.5908246250074214,0.012593274606490746,0.9777329897251218,0.009673735668387397,1,0.8851424855668258,0.055780359996647544,0.05907715443652667,0,0.7725583332509721,0.10046075319979432,0.1269809135492336,0,0.19011494572525242,0.13422270091193605,0.6756623533628117,2,0.15634459475722956,0.2534370895535001,0.5902183156892704,2,0.512728644136211,0.3157442359174664,0.17152711994632275,0
-0.042633838113998034,-0.17821140740108152,-0.8137875651491913,1.0597689749248764,0.0,0.0,0.0,-0.42121657777516536,-1.2614959413055784,0.011845247119744653,0.9790974111982652,0.009057341681990249,1,0.8891714075474393,0.05386760882594211,0.056960983626618576,0,0.7775142065532009,0.09823503916405231,0.12425075428274691,0,0.1876504571801253,0.13212060032485157,0.6802289424950231,2,0.15447179163613894,0.2516977814035852,0.5938304269602759,2,0.5152418593447602,0.31489483223596665,0.1698633084192732,0
0.5355052813458309,-0.1229736001324044,-0.49004234914505684,0.035016096824986784,0.7372538707718573,4.877505050339589,0.0,0.17762312603888594,0.05543353436354982,0.980211316227848,0.016360049197669393,0.0034286345744826163,0,0.0727972429877731,0.8976518134704671,0.029550943541759783,1,0.13172466575931838,0.7922563565338745,0.07601897770680711,1,0.1272493683980864,0.6982007178906221,0.17454991371129147,1,0.6176278911607855,0.18078712144968997,0.20158498738952454,0,0.22029876278330626,0.22244792605515912,0.5572533111615346,2
0.21589141738458964,-0.1374249581816073,-0.8242580096258589,0.23648299489635508,0.2669866177200813,4.989442159261605,0.0,0.4089980017314657,-1.2256867006765655,0.9798960725272203,0.016221638273009167,0.003882289199770608,0,0.07077617154632425,0.898258251534106,0.030965576919569627,1,0.12780596301350358,0.7950189464515405,0.077175090534956,1,0.1271800524175918,0.7028061832869568,0.17001376429545154,1,0.6242511338986473,0.17825024138020598,0.19749862472114668,0,0.2169844977781426,0.2175973592365933,0.565418142985264,2
0.31834892165382034,0.6132641302172286,-0.9089897467856937,0.5698134393180543,0.0,7.0060716952672175,0.0,-0.18764421439798507,-0.8489266781310248,0.9983935633120592,0.0009990914627152955,0.0006073452252255207,0,0.012752350655197529,0.9777706178986548,0.009477031446147434,1,0.039336366829578695,0.9272135834502276,0.033450049720193824,1,0.06789409295765529,0.8599819005999395,0.07212400644240514,1,0.7900872136425554,0.10660424974872786,0.10330853660871665,0,0.13117432096909457,0.1392604021929234,0.7295652768379821,2
0.332404821861687,0.6086227512273943,-0.743504805860295,1.06598812540704,0.0,6.842784392983481,0.0,-0.3223672079123173,-1.0157151166334228,0.9972028073736661,0.0017636254670555605,0.0010335671592783008,0,0.018181238249657703,0.9685721119632217,0.013246649787120523,1,0.05044945782603723,0.9071893756350038,0.0423611665389588,1,0.08089268314325199,0.8324260048221681,0.08668131203457989,1,0.7588952654097507,0.12211847769566193,0.1189862568945872,0,0.14673578146112023,0.1553621841436562,0.6979020343952235,2
0.37952987050168246,0.5945306050270083,-0.9120372272819437,-0.20933150748136564,0.0,7.625098860811958,0.0,-0.2502822407313618,-0.04066330501802359,0.9962887691467005,0.002196734960391928,0.0015144958929075622,0,0.0209862732268786,0.9623116053247531,0.016702121448368253,1,0.055500879329302026,0.8952992743148849,0.04919984635581296,1,0.08925268266061698,0.8182910971609864,0.09245622017839676,1,0.7455292989009005,0.12994557240100046,0.12452512869809916,0,0.15187071148033002,0.16165305631329294,0.686476232206377,2
0.330658015972064,0.5715761980195102,-1.0384682743464042,-0.0014324898897772943,0.0,6.777765018559728,0.0,-0.6004330044025112,-0.3028636114807858,0.9977475804847686,0.0014274525543731388,0.0008249669608583314,0,0.01628658908691376,0.9719311996701784,0.011782211242907709,1,0.04712382043341218,0.9134050611900976,0.03947111837649022,1,0.07717243965340059,0.840199600437013,0.08262795990958645,1,0.7671522117319178,0.11814691619456957,0.11470087207351266,0,0.14243142998018218,0.15143015805991922,0.7061384119598985,2
1.2584022693960173,-0.14715288368933946,0.21871720263195027,2.813227352108759,3.5065184893392667,0.0,2.070876382972202,-1.144338288454588,0.6558939306054087,0.08711590036906112,0.829627488666682,0.08325661096425695,1,0.648904563154596,0.16222639054867288,0.18886904629673104,0,0.5411647687537916,0.1999608459889141,0.2588743852572943,0,0.3032244652657561,0.2196794971657467,0.4770960375684973,2,0.22863109705077406,0.3401945461418901,0.4311743568073358,2,0.4007475647242598,0.36503705816903737,0.23421537710670293,0
0.5328649108552372,0.6844009064828089,-0.6963863655808422,1.1727104208795243,0.0,8.16187412743458,0.0,0.09995958591229566,-0.1391271043780486,0.9931159270004891,0.003950000391150424,0.0029340726083604573,0,0.02941088244193684,0.9462547872903381,0.024334330267725086,1,0.06913913005009159,0.8683341700801328,0.06252669986977556,1,0.10501627999630797,0.7870573293353444,0.1079263906683476,1,0.7144507644298564,0.14567191373484206,0.1398773218353016,0,0.16648260690739738,0.17620433937038965,0.657313053722213,2
0.5331044313304072,-0.3904826475626103,-0.26529954071206174,0.17636434246309762,0.7650531247945795,0.0,0.0,-0.3036331787977984,0.5180637404804116,0.0010051495358708977,0.9982140595809164,0.0007807908832128205,1,0.9749487105523301,0.011999445007997562,0.013051844439672434,0,0.9160695087404885,0.03624285559306021,0.047687635666451254,0,0.09966102495216644,0.06664206255044909,0.8336969124973844,2,0.09691949569841408,0.17083843188462086,0.7322420724169652,2,0.613702059268171,0.2618016735409235,0.12449626719090547,0
0.7130036633729241,-0.23995948294531952,0.36595152631016015,0.2912060491858105,0.0,0.0,3.905044579532594,0.13995214293075728,0.43457892431907047,0.055701702765828656,0.8995218824438798,0.0447764147902917,1,0.7295342438304078,0.1316587464210301,0.13880700974856217,0,0.6072042990183232,0.17706481795507492,0.21573088302660184,0,0.2691721553098059,0.2020577137091501,0.528770130981044,2,0.2141991727518288,0.31527613132095317,0.4705246959272182,2,0.4277171726192821,0.3511319619692465,0.22115086541147133,0
-0.630609829613843,-0.21399375781590205,-0.5993922423640443,0.7124512570673099,0.0,0.0,0.0,0.4891170027174828,-0.8474498024791269,0.007882866271895156,0.9855655508179528,0.006551582910152059,1,0.9116848631633998,0.041525505135868175,0.04678963170073212,0,0.8090714313306135,0.08164039905235593,0.10928816961703045,0,0.17219992666843073,0.11491835718011957,0.7128817161514497,2,0.1384149928492168,0.23828474628410648,0.6233002608666767,2,0.537775358451721,0.30654515227615964,0.15567948927211933,0
-0.12427281946648225,-0.429505455583942,-0.24874936497605804,0.0962388657388312,0.0,0.0,0.0,0.9858845560265844,-1.1874725023094157,0.008219057139368956,0.9858621196242251,0.005918823236406065,1,0.9131463849400725,0.04300771895946696,0.043845896100460635,0,0.811016884492394,0.08456344735644593,0.10441966815116008,0,0.16666167384990005,0.11915992995542916,0.7141783961946708,2,0.14396899285848114,0.23317182731038974,0.6228591798311292,2,0.5350545483891367,0.3026728714663151,0.16227258014454823,0
-0.18376825385944504,-0.35933505080206013,-0.4311956750858252,1.0479713052600783,0.0,8.190932343437384,0.0,0.7802094542530988,0.47192475756419583,0.9919192358885313,0.004995931932173609,0.0030848321792950593,0,0.03365321149724553,0.9413064458451392,0.025040342657615105,1,0.07534375279866713,0.8612154667740344,0.06344078042729845,1,0.10582783669375934,0.7795990753449202,0.11457308796132033,1,0.7067612918766298,0.14690832161955006,0.14633038650382013,0,0.1724050687232397,0.1786904636043742,0.6489044676723861,2
0.8960610172361998,-0.10856368461136257,-0.7207924796009069,0.37120778089298395,0.0,7.447998713372959,0.0,0.4603226912470397,0.3521767072620699,0.9969063628121093,0.0020519080208862795,0.0010417291670042931,0,0.019178530734474265,0.96804329489074,0.012778174374785485,1,0.050815962704215824,0.9092707461761432,0.039913291119640835,1,0.07590481202625117,0.838198309366474,0.08589687860727475,1,0.7665013801981526,0.11565917989303896,0.11783943990880849,0,0.14583937563323943,0.1500345542326206,0.7041260701341401,2
-0.34838857963148523,0.06549139719724882,-0.6600891223979586,1.242078981676601,0.0,8.007459691534557,0.0,0.7718114681796617,-1.3304168422229075,0.9905713741856774,0.005642424916075575,0.003786200898246969,0,0.036498376895027135,0.9349615475691967,0.028540075535776206,1,0.08001633872642769,0.8502332228302378,0.06975043844333463,1,0.11369107924386722,0.7663881376490197,0.11992078310711317,1,0.6935475260565661,0.15496073713950023,0.15149173680393374,0,0.17715881354651633,0.18555238543187108,0.6372888010216127,2
0.38982199273777146,-0.20491770132786505,0.20122407598360956,-0.23734686709125635,0.09792256897756567,7.588346524810397,0.0,0.7705619186439058,-0.2423818794454661,0.996325068520749,0.0023750000951628693,0.0012999313840882402,0,0.021731152391134247,0.963124517905826,0.015144329703039753,1,0.056472984809494094,0.8977162685878955,0.045810746602610336,1,0.08475308711095413,0.8217114889085824,0.0935354239804635,1,0.7481554751698031,0.12594265991385506,0.12590186491634192,0,0.15341381744696578,0.15966487512437735,0.6869213074286568,2
-0.4982376696351345,-0.49729883817655507,-0.6019709270860472,0.017621463595330428,0.0,0.0,0.0,0.6878488596006774,-1.4622965379979938,0.011660810110419981,0.9796936912063084,0.008645498683271533,1,0.8921471358075929,0.05294394617381589,0.05490891801859137,0,0.7820720684387258,0.09694199069810534,0.12098594086316881,0,0.1842587085298977,0.13101978563305022,0.6847215058370522,2,0.15393770261547277,0.24882574154667653,0.5972365558378506,2,0.5170817508406113,0.31293599011373413,0.1699822590456545,0
-0.44654157031075087,-0.5032073686654238,-0.2804731815578407,-0.11362916039219977,0.0,0.0,0.0,0.6842883104027996,0.3596545653712866,0.004309037664912913,0.9923304627657179,0.003360499569369138,1,0.9410960168988352,0.028287207236526273,0.030616775864638568,0,0.8554456663121232,0.06282820976728516,0.0817261239205917,0,0.14062602752750872,0.09585550114370432,0.763518471328787,2,0.12269076782155837,0.2086251630896397,0.6686840690888021,2,0.5691408124743971,0.2860552606606882,0.1448039268649148,0
0.020202382704524128,-0.4202360458252995,-0.3988869312110448,0.9398512977947023,0.0,0.0,0.0,0.9205709044893945,-1.3837936845156038,0.014809189000149355,0.9753682584148201,0.009822552585030477,1,0.879860706407734,0.06137919955005484,0.058760094042211206,0,0.7672561230583353,0.10740675776046686,0.12533711918119772,0,0.1873879437282847,0.14144970211301286,0.6711623541587025,2,0.16364610303813967,0.2501694376051396,0.5861844593567208,2,0.5085781027553804,0.3124110371689648,0.17901086007565484,0
-0.2108139058974853,-0.4196973515998725,0.16783498626099563,0.26288135885105957,0.0,0.0,0.0,0.8822274439889367,-0.4167690267811706,0.004089972257178085,0.992803366130563,0.0031066616122590505,1,0.9427925214545664,0.02772644521907831,0.02948103332635537,0,0.8576561651222615,0.06233480935771198,0.08000902552002653,0,0.1387661094554073,0.0955159142637809,0.7657179762808118,2,0.12244805491394072,0.20703347580585252,0.6705184692802068,2,0.5702772918034793,0.2850836971194913,0.14463901107702942,0
