cluster_hard_2.4,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,_maxu,_second,_margin
3,0.2397973366478362,0.1530749908551417,0.1163121352657533,0.4908155372312687,0.4908155372312687,0.2397973366478362,0.2510182005834325
2,0.1643001291669876,0.2178393619976308,0.4939504577476801,0.1239100510877013,0.4939504577476801,0.2178393619976308,0.27611109575004933
1,0.1165002766793024,0.4940956290360657,0.2426713061615224,0.1467327881231092,0.4940956290360657,0.2426713061615224,0.2514243228745433
0,0.4945010670356671,0.132375057682472,0.1594038704493198,0.2137200048325409,0.4945010670356671,0.2137200048325409,0.2807810622031262
0,0.4960168198101428,0.1319013578602879,0.1586417515713371,0.2134400707582321,0.4960168198101428,0.2134400707582321,0.28257674905191066
3,0.2476405995175589,0.1426991226136478,0.111179790369684,0.4984804874991093,0.4984804874991093,0.2476405995175589,0.2508398879815504
3,0.2776434105230133,0.1232720128217054,0.1000365572841977,0.4990480193710834,0.4990480193710834,0.2776434105230133,0.22140460884807012
3,0.2144858936290086,0.1614565541062043,0.1167991897521961,0.5072583625125909,0.5072583625125909,0.2144858936290086,0.2927724688835823
3,0.1957426537142036,0.1750128794009804,0.1187008950587472,0.5105435718260686,0.5105435718260686,0.1957426537142036,0.31480091811186495
3,0.1995096506653947,0.169846116057057,0.1171503189088699,0.5134939143686782,0.5134939143686782,0.1995096506653947,0.3139842637032835
3,0.2201767781196841,0.150415102380531,0.1108799988829877,0.518528120616797,0.518528120616797,0.2201767781196841,0.29835134249711287
3,0.2298976788608434,0.141137026135517,0.1067644437812557,0.5222008512223838,0.5222008512223838,0.2298976788608434,0.2923031723615404
3,0.2896115910157981,0.1027101403596186,0.0834784711989206,0.5241997974256626,0.5241997974256626,0.2896115910157981,0.2345882064098645
3,0.190094348064632,0.1696929550185523,0.1140504671273801,0.5261622297894354,0.5261622297894354,0.190094348064632,0.3360678817248034
3,0.2829749553805802,0.105421655846768,0.0851092459203972,0.5264941428522545,0.5264941428522545,0.2829749553805802,0.24351918747167428
1,0.0976496163797294,0.5303708874661127,0.2646396779010723,0.1073398182530854,0.5303708874661127,0.2646396779010723,0.2657312095650404
3,0.1937607923726659,0.162541345707399,0.1115550953791197,0.5321427665408155,0.5321427665408155,0.1937607923726659,0.3383819741681496
0,0.5322440771217833,0.1210800103483868,0.1527306779380876,0.1939452345917421,0.5322440771217833,0.1939452345917421,0.3382988425300413
0,0.5346528234008099,0.1195251874994499,0.1442666479068244,0.2015553411929157,0.5346528234008099,0.2015553411929157,0.33309748220789415
3,0.2792497974277571,0.1023977439877279,0.0834391571795777,0.5349133014049372,0.5349133014049372,0.2792497974277571,0.25566350397718013
3,0.2782755288414338,0.1020635169701654,0.0824370009502696,0.537223953238131,0.537223953238131,0.2782755288414338,0.2589484243966972
3,0.2283765070574415,0.1316139822516295,0.0998844341241664,0.5401250765667625,0.5401250765667625,0.2283765070574415,0.31174856950932095
3,0.1816653211803365,0.1647761860317447,0.1085175811839864,0.5450409116039324,0.5450409116039324,0.1816653211803365,0.3633755904235959
1,0.0969912145365822,0.5458435304794658,0.2400757052869123,0.1170895496970396,0.5458435304794658,0.2400757052869123,0.30576782519255347
1,0.0955345450804637,0.5485793768655465,0.2412292803775426,0.1146567976764472,0.5485793768655465,0.2412292803775426,0.3073500964880039
1,0.098298631460874,0.5541951936428775,0.2265424519012622,0.1209637229949861,0.5541951936428775,0.2265424519012622,0.3276527417416153
3,0.2093553453924451,0.1311229688337206,0.0968102658355383,0.5627114199382958,0.5627114199382958,0.2093553453924451,0.35335607454585066
3,0.1759575689844228,0.1543209823140857,0.1022862146056397,0.5674352340958517,0.5674352340958517,0.1759575689844228,0.3914776651114289
1,0.1054902476553535,0.570484163516949,0.171562541283178,0.1524630475445194,0.570484163516949,0.171562541283178,0.398921622233771
1,0.0835644376770786,0.5726723078675876,0.2503509121648691,0.0934123422904646,0.5726723078675876,0.2503509121648691,0.3223213957027185
1,0.0938762387114984,0.5739076582887157,0.2224118360854227,0.1098042669143631,0.5739076582887157,0.2224118360854227,0.351495822203293
2,0.1132960489342796,0.2175051143497133,0.5759242873340641,0.0932745493819429,0.5759242873340641,0.2175051143497133,0.3584191729843508
2,0.1273898161591539,0.1962486504557848,0.5773557958140477,0.0990057375710136,0.5773557958140477,0.1962486504557848,0.38110714535826296
0,0.5788804415550997,0.1073452208932848,0.1328848610894658,0.1808894764621498,0.5788804415550997,0.1808894764621498,0.39799096509294984
0,0.5874402089434353,0.1047075134989638,0.1270106818709191,0.1808415956866817,0.5874402089434353,0.1808415956866817,0.4065986132567536
1,0.0864592163392099,0.5888001761185816,0.2212730551160061,0.1034675524262023,0.5888001761185816,0.2212730551160061,0.3675271210025755
0,0.5889918368470562,0.1041263302412945,0.1276041640282293,0.1792776688834197,0.5889918368470562,0.1792776688834197,0.4097141679636366
1,0.0944601562227714,0.59091671466415,0.1878648046288252,0.1267583244842532,0.59091671466415,0.1878648046288252,0.40305191003532476
1,0.0848571729942732,0.5916169816854668,0.2247472321118663,0.0987786132083934,0.5916169816854668,0.2247472321118663,0.3668697495736005
3,0.1996545055239957,0.119522115563213,0.0879739114011258,0.5928494675116655,0.5928494675116655,0.1996545055239957,0.3931949619876698
1,0.097474641391911,0.599790986018231,0.142767177017334,0.1599671955725239,0.599790986018231,0.1599671955725239,0.4398237904457071
